local_time,S1_uT,S2_uT,S3_uT,S4_uT,S5_uT,S6_uT,I1_A,I2_A,I3_A,I4_A,I5_A,I6_A,MC1_A,MV1_V,MC2_A,MV2_V,MC3_A,MV3_V,MC4_A,MV4_V,MC5_A,MV5_V,MC6_A,MV6_V
2025-11-11T11:38:48.380+01:00,-0.013317,0.005587,0.015314,-0.016276,-0.025917,-0.001536,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.929,12.342,10.306,21.01,21.637,32.456,42.308,6.246,5.019,24.525,24.974
2025-11-11T11:38:49.127+01:00,-0.006654,0.007070,0.014851,-0.020821,-0.020733,0.001372,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.929,12.342,10.306,21.01,21.637,32.456,42.308,6.246,5.019,24.525,24.974
2025-11-11T11:38:50.672+01:00,-0.001323,0.001656,0.009281,-0.045457,-0.025787,0.001097,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.929,12.343,10.308,21.01,21.639,32.455,42.313,6.246,5.02,24.525,24.976
2025-11-11T11:38:51.420+01:00,-0.005058,0.005325,0.014025,-0.027165,-0.023229,0.003478,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.929,12.343,10.308,21.01,21.639,32.455,42.313,6.246,5.02,24.525,24.976
2025-11-11T11:38:52.929+01:00,-0.002647,0.001660,0.004620,-0.042732,-0.027783,0.002782,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.929,12.342,10.308,21.01,21.64,32.455,42.318,6.246,5.02,24.525,24.978
2025-11-11T11:38:53.730+01:00,-0.007317,0.002728,0.008896,-0.032786,-0.034027,0.003626,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.929,12.342,10.308,21.01,21.64,32.455,42.318,6.246,5.02,24.525,24.978
2025-11-11T11:38:55.183+01:00,-0.008454,0.008782,0.011117,-0.018429,-0.032421,0.008101,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.929,12.342,10.305,21.01,21.642,32.455,42.323,6.246,5.02,24.525,24.98
2025-11-11T11:38:55.943+01:00,-0.006763,0.003026,0.001093,-0.071143,-0.062737,0.005081,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.929,12.342,10.305,21.01,21.642,32.455,42.323,6.246,5.02,24.525,24.98
2025-11-11T11:38:57.388+01:00,-0.010610,0.002421,0.000875,-0.104114,-0.088190,0.002664,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.93,12.342,10.309,21.01,21.643,32.455,42.328,6.246,5.02,24.525,24.982
2025-11-11T11:38:58.152+01:00,-0.008488,0.004536,-0.003300,-0.112091,-0.094152,0.004732,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.93,12.342,10.309,21.01,21.643,32.455,42.328,6.246,5.02,24.525,24.982
2025-11-11T11:38:59.682+01:00,-0.009391,0.003629,-0.005240,-0.121073,-0.093721,0.002385,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.93,12.342,10.308,21.01,21.645,32.455,42.333,6.246,5.02,24.525,24.984
2025-11-11T11:39:00.446+01:00,-0.010113,0.008103,-0.005592,-0.102059,-0.091977,0.004508,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.93,12.342,10.308,21.01,21.645,32.455,42.333,6.246,5.02,24.525,24.984
2025-11-11T11:39:01.990+01:00,-0.012090,0.009083,-0.001874,-0.063247,-0.064382,0.007607,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.931,12.343,10.303,21.01,21.647,32.455,42.338,6.246,5.02,24.525,24.987
2025-11-11T11:39:02.746+01:00,-0.017472,0.011266,0.002501,0.005803,-0.000305,0.008685,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.931,12.343,10.303,21.01,21.647,32.455,42.338,6.246,5.02,24.525,24.987
2025-11-11T11:39:04.247+01:00,-0.019178,0.011613,-0.001999,0.066242,0.061356,0.012148,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.931,12.342,10.301,21.01,21.649,32.455,42.342,6.246,5.021,24.525,24.989
2025-11-11T11:39:05.031+01:00,-0.025942,0.011890,-0.001599,0.125194,0.122685,0.013719,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.931,12.342,10.301,21.01,21.649,32.455,42.342,6.246,5.021,24.525,24.989
2025-11-11T11:39:06.483+01:00,-0.029954,0.018712,0.000121,0.188155,0.172948,0.017575,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.932,12.342,10.304,21.01,21.65,32.455,42.347,6.246,5.02,24.524,24.992
2025-11-11T11:39:07.242+01:00,-0.029163,0.016370,-0.009104,0.233124,0.231558,0.016660,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.932,12.342,10.304,21.01,21.65,32.455,42.347,6.246,5.02,24.524,24.992
2025-11-11T11:39:08.705+01:00,-0.029930,0.014496,-0.013883,0.269099,0.285046,0.019928,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.932,12.342,10.304,21.01,21.651,32.455,42.352,6.246,5.02,24.525,24.994
2025-11-11T11:39:09.452+01:00,-0.027944,0.015597,-0.004506,0.246679,0.256837,0.019942,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.932,12.342,10.304,21.01,21.651,32.455,42.352,6.246,5.02,24.525,24.994
2025-11-11T11:39:10.960+01:00,-0.019755,0.011077,-0.007605,0.181543,0.208070,0.017354,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.932,12.342,10.304,21.01,21.653,32.455,42.357,6.246,5.02,24.525,24.995
2025-11-11T11:39:11.745+01:00,-0.023604,0.012862,0.000516,0.142635,0.153256,0.017883,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.932,12.342,10.304,21.01,21.653,32.455,42.357,6.246,5.02,24.525,24.995
2025-11-11T11:39:13.237+01:00,-0.018883,0.015489,-0.002187,0.091708,0.100205,0.018306,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.933,12.342,10.306,21.01,21.654,32.455,42.361,6.246,5.02,24.525,24.998
2025-11-11T11:39:14.054+01:00,-0.022907,0.013792,0.000850,0.054966,0.064364,0.013245,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.933,12.342,10.306,21.01,21.654,32.455,42.361,6.246,5.02,24.525,24.998
2025-11-11T11:39:15.488+01:00,-0.024925,0.018833,0.000680,0.053173,0.048891,0.015796,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.933,12.342,10.306,21.01,21.655,32.455,42.364,6.246,5.021,24.525,25.0
2025-11-11T11:39:16.209+01:00,-0.022540,0.012467,-0.003456,0.037338,0.043113,0.012637,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.933,12.342,10.306,21.01,21.655,32.455,42.364,6.246,5.021,24.525,25.0
2025-11-11T11:39:17.738+01:00,-0.020632,0.008573,-0.004165,0.037671,0.051490,0.008710,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.933,12.342,10.3,21.01,21.657,32.456,42.368,6.246,5.021,24.525,25.002
2025-11-11T11:39:18.482+01:00,-0.013906,0.009459,-0.005932,0.022337,0.047792,0.008368,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.933,12.342,10.3,21.01,21.657,32.456,42.368,6.246,5.021,24.525,25.002
2025-11-11T11:39:19.911+01:00,-0.013725,0.008967,-0.008745,0.016469,0.047434,0.005294,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.934,12.342,10.307,21.01,21.658,32.455,42.373,6.246,5.021,24.525,25.004
2025-11-11T11:39:20.635+01:00,-0.017580,0.012374,-0.004396,0.034175,0.053747,0.008235,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.934,12.342,10.307,21.01,21.658,32.455,42.373,6.246,5.021,24.525,25.004
2025-11-11T11:39:22.179+01:00,-0.019264,0.016499,-0.004917,0.054940,0.066598,0.011788,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.934,12.342,10.306,21.01,21.659,32.455,42.377,6.246,5.021,24.525,25.006
2025-11-11T11:39:23.722+01:00,-0.022011,0.017199,-0.003934,0.078152,0.088678,0.012031,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.934,12.342,10.306,21.01,21.659,32.455,42.377,6.246,5.021,24.525,25.006
2025-11-11T11:39:25.153+01:00,-0.020209,0.017759,-0.009747,0.103122,0.118142,0.013624,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.935,12.343,10.306,21.01,21.661,32.456,42.383,6.246,5.021,24.525,25.008
2025-11-11T11:39:25.914+01:00,-0.017567,0.011607,-0.009198,0.094297,0.122114,0.010900,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.935,12.343,10.306,21.01,21.661,32.456,42.383,6.246,5.021,24.525,25.008
2025-11-11T11:39:27.402+01:00,-0.014054,0.017086,-0.002158,0.093838,0.106891,0.012720,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.935,12.342,10.31,21.01,21.663,32.455,42.387,6.246,5.021,24.525,25.011
2025-11-11T11:39:28.145+01:00,-0.008643,0.011069,-0.005726,0.058070,0.084113,0.010176,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.935,12.342,10.31,21.01,21.663,32.455,42.387,6.246,5.021,24.525,25.011
2025-11-11T11:39:29.695+01:00,-0.010914,0.008855,-0.004581,0.047856,0.079090,0.006741,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.936,12.342,10.308,21.01,21.664,32.455,42.392,6.246,5.021,24.525,25.014
2025-11-11T11:39:30.438+01:00,-0.010131,0.009684,-0.010265,0.038285,0.069872,0.006792,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.936,12.342,10.308,21.01,21.664,32.455,42.392,6.246,5.021,24.525,25.014
2025-11-11T11:39:31.989+01:00,-0.012105,0.009147,-0.010812,0.021428,0.065098,0.004034,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.936,12.342,10.308,21.01,21.665,32.455,42.397,6.246,5.022,24.525,25.016
2025-11-11T11:39:32.730+01:00,-0.014884,0.013918,-0.008650,-0.005258,0.025878,0.007227,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.936,12.342,10.308,21.01,21.665,32.455,42.397,6.246,5.022,24.525,25.016
2025-11-11T11:39:34.235+01:00,-0.013307,0.013734,-0.009520,-0.055406,-0.016097,0.005782,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.936,12.342,10.308,21.01,21.666,32.455,42.401,6.246,5.022,24.525,25.018
2025-11-11T11:39:35.022+01:00,-0.017246,0.017587,-0.009016,-0.058725,-0.040478,0.007225,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.936,12.342,10.308,21.01,21.666,32.455,42.401,6.246,5.022,24.525,25.018
2025-11-11T11:39:36.529+01:00,-0.017797,0.016670,-0.008613,-0.070580,-0.055982,0.007180,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.937,12.342,10.31,21.01,21.667,32.455,42.405,6.246,5.022,24.525,25.02
2025-11-11T11:39:37.317+01:00,-0.018237,0.014736,-0.000290,-0.057864,-0.044786,0.007144,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.937,12.342,10.31,21.01,21.667,32.455,42.405,6.246,5.022,24.525,25.02
2025-11-11T11:39:38.822+01:00,-0.018590,0.015789,0.003768,-0.054091,-0.046429,0.008315,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.937,12.342,10.31,21.01,21.669,32.455,42.409,6.246,5.022,24.525,25.022
2025-11-11T11:39:39.610+01:00,-0.014872,0.015231,0.007014,-0.093073,-0.075143,0.006652,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.937,12.342,10.31,21.01,21.669,32.455,42.409,6.246,5.022,24.525,25.022
2025-11-11T11:39:41.114+01:00,-0.014498,0.018785,0.009611,-0.094058,-0.090314,0.007922,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.938,12.342,10.306,21.01,21.67,32.455,42.414,6.246,5.022,24.525,25.024
2025-11-11T11:39:41.919+01:00,-0.012998,0.015028,0.011689,-0.127647,-0.116851,0.003737,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.938,12.342,10.306,21.01,21.67,32.455,42.414,6.246,5.022,24.525,25.024
2025-11-11T11:39:43.408+01:00,-0.011798,0.014622,0.019951,-0.121717,-0.126281,0.005590,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.938,12.342,10.307,21.01,21.671,32.455,42.417,6.246,5.022,24.525,25.026
2025-11-11T11:39:44.213+01:00,-0.006839,0.013098,0.015961,-0.105174,-0.107625,0.003072,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.938,12.342,10.307,21.01,21.671,32.455,42.417,6.246,5.022,24.525,25.026
2025-11-11T11:39:45.701+01:00,-0.008071,0.015678,0.019369,-0.076339,-0.090100,0.006458,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.938,12.342,10.308,21.01,21.673,32.455,42.421,6.246,5.022,24.525,25.028
2025-11-11T11:39:46.469+01:00,-0.003857,0.012543,0.012895,-0.071671,-0.070680,0.006566,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.938,12.342,10.308,21.01,21.673,32.455,42.421,6.246,5.022,24.525,25.028
2025-11-11T11:39:47.960+01:00,-0.004485,0.010034,0.018116,-0.071737,-0.057944,0.005253,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.938,12.342,10.313,21.01,21.675,32.455,42.425,6.246,5.022,24.525,25.03
2025-11-11T11:39:48.721+01:00,-0.002188,0.012027,0.014493,-0.082390,-0.068755,0.006802,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.938,12.342,10.313,21.01,21.675,32.455,42.425,6.246,5.022,24.525,25.03
2025-11-11T11:39:50.212+01:00,-0.003151,0.007022,0.003794,-0.101312,-0.076004,0.002842,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.939,12.342,10.311,21.01,21.675,32.455,42.429,6.246,5.023,24.524,25.032
2025-11-11T11:39:50.940+01:00,-0.003921,0.008217,0.003035,-0.067849,-0.045003,0.006273,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.939,12.342,10.311,21.01,21.675,32.455,42.429,6.246,5.023,24.524,25.032
2025-11-11T11:39:52.462+01:00,0.002064,0.010574,-0.000172,-0.046479,-0.021603,0.007619,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.939,12.342,10.311,21.01,21.677,32.456,42.433,6.246,5.023,24.525,25.034
2025-11-11T11:39:53.221+01:00,-0.003549,0.012459,0.007663,-0.035784,-0.018682,0.007495,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.939,12.342,10.311,21.01,21.677,32.456,42.433,6.246,5.023,24.525,25.034
2025-11-11T11:39:54.772+01:00,-0.006839,0.013967,0.011330,-0.011627,-0.008346,0.005996,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.939,12.342,10.312,21.01,21.678,32.456,42.437,6.247,5.023,24.525,25.036
2025-11-11T11:39:55.517+01:00,-0.006871,0.008574,0.011664,-0.013301,0.005123,0.004797,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.939,12.342,10.312,21.01,21.678,32.456,42.437,6.247,5.023,24.525,25.036
2025-11-11T11:39:57.049+01:00,-0.001497,0.013459,0.013331,-0.008041,0.008099,0.007837,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.939,12.342,10.312,21.01,21.679,32.455,42.44,6.246,5.023,24.525,25.038
2025-11-11T11:39:57.807+01:00,0.000202,0.006767,0.012065,-0.045833,-0.022321,0.001070,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.939,12.342,10.312,21.01,21.679,32.455,42.44,6.246,5.023,24.525,25.038
2025-11-11T11:39:59.259+01:00,-0.005038,0.006814,0.016252,-0.059066,-0.046657,-0.000544,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.94,12.342,10.314,21.01,21.681,32.455,42.443,6.246,5.023,24.525,25.039
2025-11-11T11:40:00.020+01:00,-0.002631,0.001451,0.011602,-0.085253,-0.054325,-0.003035,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.94,12.342,10.314,21.01,21.681,32.455,42.443,6.246,5.023,24.525,25.039
2025-11-11T11:40:01.551+01:00,-0.006104,0.001161,0.013281,-0.099602,-0.063060,-0.003828,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.94,12.343,10.313,21.01,21.682,32.455,42.446,6.246,5.023,24.524,25.041
2025-11-11T11:40:02.315+01:00,-0.008884,0.007529,0.010625,-0.084882,-0.063648,-0.001663,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.94,12.343,10.313,21.01,21.682,32.455,42.446,6.246,5.023,24.524,25.041
2025-11-11T11:40:03.805+01:00,-0.011107,0.007423,0.008500,-0.090306,-0.060119,-0.003930,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.94,12.342,10.315,21.01,21.683,32.455,42.45,6.246,5.023,24.525,25.043
2025-11-11T11:40:04.568+01:00,-0.012885,0.012538,0.008200,-0.082844,-0.065095,-0.000544,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.94,12.342,10.315,21.01,21.683,32.455,42.45,6.246,5.023,24.525,25.043
2025-11-11T11:40:06.072+01:00,-0.011708,0.012631,0.003960,-0.084676,-0.062676,0.000965,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.941,12.342,10.313,21.01,21.685,32.455,42.454,6.246,5.024,24.525,25.045
2025-11-11T11:40:06.860+01:00,-0.014567,0.011505,0.005768,-0.080940,-0.056741,-0.000628,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.941,12.342,10.313,21.01,21.685,32.455,42.454,6.246,5.024,24.525,25.045
2025-11-11T11:40:08.320+01:00,-0.016853,0.013204,0.004614,-0.064752,-0.049393,0.000897,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.941,12.342,10.315,21.01,21.685,32.456,42.458,6.246,5.023,24.525,25.047
2025-11-11T11:40:09.075+01:00,-0.010883,0.010563,0.005092,-0.070202,-0.048714,0.000718,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.941,12.342,10.315,21.01,21.685,32.456,42.458,6.246,5.023,24.525,25.047
2025-11-11T11:40:11.378+01:00,-0.011306,0.008450,0.013273,-0.086362,-0.062571,0.000574,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.942,12.342,10.315,21.01,21.687,32.455,42.463,6.246,5.024,24.525,25.05
2025-11-11T11:40:12.103+01:00,-0.006445,0.001560,0.005419,-0.124289,-0.084257,-0.002141,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.942,12.342,10.315,21.01,21.687,32.455,42.463,6.246,5.024,24.525,25.05
2025-11-11T11:40:13.631+01:00,-0.011756,0.005248,0.008335,-0.133631,-0.098806,-0.004312,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.942,12.342,10.316,21.01,21.688,32.455,42.468,6.246,5.023,24.525,25.051
2025-11-11T11:40:14.395+01:00,-0.008005,0.005599,0.005268,-0.133105,-0.107844,-0.004850,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.942,12.342,10.316,21.01,21.688,32.455,42.468,6.246,5.023,24.525,25.051
2025-11-11T11:40:15.925+01:00,-0.006404,0.005879,0.001614,-0.140684,-0.111276,-0.005280,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.942,12.342,10.316,21.01,21.689,32.455,42.472,6.246,5.023,24.524,25.053
2025-11-11T11:40:16.688+01:00,-0.009123,0.009903,0.005291,-0.126947,-0.114020,-0.004224,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.942,12.342,10.316,21.01,21.689,32.455,42.472,6.246,5.023,24.524,25.053
2025-11-11T11:40:18.193+01:00,-0.011298,0.009322,0.005633,-0.117358,-0.113616,-0.003379,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.943,12.342,10.318,21.01,21.691,32.455,42.476,6.246,5.024,24.525,25.055
2025-11-11T11:40:18.979+01:00,-0.011639,0.007458,0.001907,-0.122686,-0.110493,-0.007903,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.943,12.342,10.318,21.01,21.691,32.455,42.476,6.246,5.024,24.525,25.055
2025-11-11T11:40:20.512+01:00,-0.013311,0.007366,0.005525,-0.088949,-0.088394,-0.006323,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.943,12.342,10.318,21.01,21.692,32.456,42.479,6.246,5.024,24.525,25.057
2025-11-11T11:40:21.273+01:00,-0.017249,0.004493,0.007020,-0.071159,-0.062916,-0.006458,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.943,12.342,10.318,21.01,21.692,32.456,42.479,6.246,5.024,24.525,25.057
2025-11-11T11:40:22.805+01:00,-0.021599,0.003594,0.005616,-0.046327,-0.045132,-0.003767,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.943,12.342,10.314,21.01,21.693,32.455,42.483,6.246,5.024,24.525,25.059
2025-11-11T11:40:23.566+01:00,-0.017279,0.004276,-0.000707,-0.067262,-0.049306,-0.005613,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.943,12.342,10.314,21.01,21.693,32.455,42.483,6.246,5.024,24.525,25.059
2025-11-11T11:40:25.097+01:00,-0.020423,0.006020,0.004634,-0.077410,-0.064445,-0.003091,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.944,12.342,10.312,21.01,21.695,32.455,42.487,6.246,5.024,24.525,25.061
2025-11-11T11:40:25.859+01:00,-0.020339,0.010016,-0.000293,-0.097328,-0.081756,-0.002472,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.944,12.342,10.312,21.01,21.695,32.455,42.487,6.246,5.024,24.525,25.061
2025-11-11T11:40:27.391+01:00,-0.020271,0.006613,-0.009434,-0.117262,-0.087805,-0.004578,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.944,12.342,10.314,21.01,21.696,32.455,42.49,6.246,5.024,24.525,25.063
2025-11-11T11:40:28.151+01:00,-0.017617,0.009290,-0.008947,-0.107010,-0.086044,0.000338,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.944,12.342,10.314,21.01,21.696,32.455,42.49,6.246,5.024,24.525,25.063
2025-11-11T11:40:29.682+01:00,-0.015493,0.007432,-0.007158,-0.126208,-0.099035,0.000270,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.945,12.342,10.315,21.01,21.697,32.455,42.495,6.246,5.024,24.525,25.064
2025-11-11T11:40:30.444+01:00,-0.022995,0.009946,-0.001726,-0.135166,-0.113428,0.000216,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.214,10.945,12.342,10.315,21.01,21.697,32.455,42.495,6.246,5.024,24.525,25.064
2025-11-11T11:40:31.975+01:00,-0.019796,0.010557,-0.009181,-0.135733,-0.118342,0.001573,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.945,12.342,10.314,21.01,21.698,32.455,42.498,6.246,5.024,24.525,25.066
2025-11-11T11:40:32.738+01:00,-0.023637,0.008445,-0.003345,-0.122986,-0.115674,0.002658,-13.212184,12.339263,21.003145,-32.456038,6.246733,-24.520631,13.215,10.945,12.342,10.314,21.01,21.698,32.455,42.498,6.246,5.024,24.525,25.066
